0, 0, Header,  1, 2, 480
1, 0, Start_track
1, 0, Tempo,  705882
1, 0, Title_t,  "Cantate BWV20"
1, 0, Time_signature,  1, 2, 10, 197
1, 0, Tempo,  705882
1, 480, Time_signature,  4, 2, 10, 197
1, 27480, Tempo,  731707
1, 27600, Tempo,  750000
1, 27720, Tempo,  769230
1, 27840, Tempo,  800000
1, 27840, End_track
2, 0, Start_track
2, 0, Note_on_c, 2, 57, 95, 0
2, 0, Note_on_c, 2, 62, 95, 0
2, 480, Note_off_c, 2, 57, 95, 0
2, 480, Note_off_c, 2, 62, 95, 0
2, 480, Note_on_c, 2, 50, 95, 0
2, 960, Note_off_c, 2, 50, 95, 0
2, 960, Note_on_c, 2, 57, 95, 0
2, 1440, Note_off_c, 2, 57, 95, 0
2, 1440, Note_on_c, 2, 50, 95, 0
2, 1440, Note_on_c, 2, 55, 95, 0
2, 1920, Note_off_c, 2, 50, 95, 0
2, 1920, Note_off_c, 2, 55, 95, 0
2, 1920, Note_on_c, 2, 48, 95, 0
2, 1920, Note_on_c, 2, 57, 95, 0
2, 2040, Note_off_c, 2, 48, 95, 0
2, 2040, Note_off_c, 2, 57, 95, 0
2, 2040, Note_on_c, 2, 55, 95, 0
2, 2520, Note_off_c, 2, 55, 95, 0
2, 2520, Note_on_c, 2, 47, 95, 0
2, 2760, Note_off_c, 2, 47, 95, 0
2, 2760, Note_on_c, 2, 57, 95, 0
2, 2760, Note_on_c, 2, 62, 95, 0
2, 3240, Note_off_c, 2, 57, 95, 0
2, 3240, Note_off_c, 2, 62, 95, 0
2, 3240, Note_on_c, 2, 50, 95, 0
2, 3240, Note_on_c, 2, 55, 95, 0
2, 3720, Note_off_c, 2, 50, 95, 0
2, 3720, Note_off_c, 2, 55, 95, 0
2, 3720, Note_on_c, 2, 48, 95, 0
2, 3960, Note_off_c, 2, 48, 95, 0
2, 3960, Note_on_c, 2, 43, 95, 0
2, 3960, Note_on_c, 2, 55, 95, 0
2, 4440, Note_off_c, 2, 43, 95, 0
2, 4440, Note_off_c, 2, 55, 95, 0
2, 4440, Note_on_c, 2, 50, 95, 0
2, 4440, Note_on_c, 2, 59, 95, 0
2, 4920, Note_off_c, 2, 50, 95, 0
2, 4920, Note_off_c, 2, 59, 95, 0
2, 4920, Note_on_c, 2, 52, 95, 0
2, 5400, Note_off_c, 2, 52, 95, 0
2, 5400, Note_on_c, 2, 57, 95, 0
2, 5520, Note_off_c, 2, 57, 95, 0
2, 5520, Note_on_c, 2, 59, 95, 0
2, 6000, Note_off_c, 2, 59, 95, 0
2, 6000, Note_on_c, 2, 52, 95, 0
2, 6480, Note_off_c, 2, 52, 95, 0
2, 6480, Note_on_c, 2, 57, 95, 0
2, 6480, Note_on_c, 2, 62, 95, 0
2, 6600, Note_off_c, 2, 57, 95, 0
2, 6600, Note_off_c, 2, 62, 95, 0
2, 6600, Note_on_c, 2, 59, 95, 0
2, 7080, Note_off_c, 2, 59, 95, 0
2, 7320, Note_on_c, 2, 50, 95, 0
2, 7560, Note_off_c, 2, 50, 95, 0
2, 7560, Note_on_c, 2, 59, 95, 0
2, 7560, Note_on_c, 2, 62, 95, 0
2, 7800, Note_off_c, 2, 59, 95, 0
2, 7800, Note_off_c, 2, 62, 95, 0
2, 7800, Note_on_c, 2, 55, 95, 0
2, 7920, Note_off_c, 2, 55, 95, 0
2, 8040, Note_on_c, 2, 64, 95, 0
2, 8160, Note_off_c, 2, 64, 95, 0
2, 8160, Note_on_c, 2, 45, 95, 0
2, 8160, Note_on_c, 2, 64, 95, 0
2, 8640, Note_off_c, 2, 45, 95, 0
2, 8640, Note_off_c, 2, 64, 95, 0
2, 8640, Note_on_c, 2, 62, 95, 0
2, 9120, Note_off_c, 2, 62, 95, 0
2, 9120, Note_on_c, 2, 60, 95, 0
2, 9240, Note_off_c, 2, 60, 95, 0
2, 9240, Note_on_c, 2, 59, 95, 0
2, 9240, Note_on_c, 2, 62, 95, 0
2, 9480, Note_off_c, 2, 59, 95, 0
2, 9480, Note_off_c, 2, 62, 95, 0
2, 9480, Note_on_c, 2, 50, 95, 0
2, 9480, Note_on_c, 2, 61, 95, 0
2, 9600, Note_off_c, 2, 50, 95, 0
2, 9600, Note_off_c, 2, 61, 95, 0
2, 9600, Note_on_c, 2, 50, 95, 0
2, 9720, Note_off_c, 2, 50, 95, 0
2, 9720, Note_on_c, 2, 59, 95, 0
2, 9720, Note_on_c, 2, 62, 95, 0
2, 9960, Note_off_c, 2, 59, 95, 0
2, 9960, Note_off_c, 2, 62, 95, 0
2, 10080, Note_on_c, 2, 62, 95, 0
2, 10080, Note_on_c, 2, 64, 95, 0
2, 10320, Note_off_c, 2, 62, 95, 0
2, 10320, Note_off_c, 2, 64, 95, 0
2, 10320, Note_on_c, 2, 50, 95, 0
2, 10800, Note_off_c, 2, 50, 95, 0
2, 10800, Note_on_c, 2, 62, 95, 0
2, 11280, Note_off_c, 2, 62, 95, 0
2, 11280, Note_on_c, 2, 55, 95, 0
2, 11400, Note_off_c, 2, 55, 95, 0
2, 11400, Note_on_c, 2, 57, 95, 0
2, 11400, Note_on_c, 2, 62, 95, 0
2, 11640, Note_off_c, 2, 57, 95, 0
2, 11640, Note_off_c, 2, 62, 95, 0
2, 11640, Note_on_c, 2, 60, 95, 0
2, 11880, Note_off_c, 2, 60, 95, 0
2, 11880, Note_on_c, 2, 52, 95, 0
2, 11880, Note_on_c, 2, 59, 95, 0
2, 12000, Note_off_c, 2, 52, 95, 0
2, 12000, Note_off_c, 2, 59, 95, 0
2, 12000, Note_on_c, 2, 57, 95, 0
2, 12000, Note_on_c, 2, 62, 95, 0
2, 12120, Note_off_c, 2, 57, 95, 0
2, 12120, Note_off_c, 2, 62, 95, 0
2, 12120, Note_on_c, 2, 62, 95, 0
2, 12120, Note_on_c, 2, 64, 95, 0
2, 12600, Note_off_c, 2, 62, 95, 0
2, 12600, Note_off_c, 2, 64, 95, 0
2, 12600, Note_on_c, 2, 64, 95, 0
2, 13080, Note_off_c, 2, 64, 95, 0
2, 13080, Note_on_c, 2, 50, 95, 0
2, 13560, Note_off_c, 2, 50, 95, 0
2, 13560, Note_on_c, 2, 59, 95, 0
2, 14040, Note_off_c, 2, 59, 95, 0
2, 14040, Note_on_c, 2, 55, 95, 0
2, 14160, Note_off_c, 2, 55, 95, 0
2, 14160, Note_on_c, 2, 60, 95, 0
2, 14400, Note_off_c, 2, 60, 95, 0
2, 14400, Note_on_c, 2, 67, 95, 0
2, 14640, Note_off_c, 2, 67, 95, 0
2, 14640, Note_on_c, 2, 62, 95, 0
2, 14760, Note_off_c, 2, 62, 95, 0
2, 14760, Note_on_c, 2, 47, 95, 0
2, 15240, Note_off_c, 2, 47, 95, 0
2, 15240, Note_on_c, 2, 59, 95, 0
2, 15240, Note_on_c, 2, 62, 95, 0
2, 15480, Note_off_c, 2, 59, 95, 0
2, 15480, Note_off_c, 2, 62, 95, 0
2, 15480, Note_on_c, 2, 48, 95, 0
2, 15480, Note_on_c, 2, 55, 95, 0
2, 15720, Note_off_c, 2, 48, 95, 0
2, 15720, Note_off_c, 2, 55, 95, 0
2, 15720, Note_on_c, 2, 43, 95, 0
2, 15720, Note_on_c, 2, 55, 95, 0
2, 15960, Note_off_c, 2, 43, 95, 0
2, 15960, Note_off_c, 2, 55, 95, 0
2, 16200, Note_on_c, 2, 48, 95, 0
2, 16200, Note_on_c, 2, 57, 95, 0
2, 16440, Note_off_c, 2, 48, 95, 0
2, 16440, Note_off_c, 2, 57, 95, 0
2, 16440, Note_on_c, 2, 50, 95, 0
2, 16440, Note_on_c, 2, 55, 95, 0
2, 16560, Note_off_c, 2, 50, 95, 0
2, 16560, Note_off_c, 2, 55, 95, 0
2, 16560, Note_on_c, 2, 48, 95, 0
2, 16560, Note_on_c, 2, 57, 95, 0
2, 16800, Note_off_c, 2, 48, 95, 0
2, 16800, Note_off_c, 2, 57, 95, 0
2, 16800, Note_on_c, 2, 50, 95, 0
2, 16800, Note_on_c, 2, 55, 95, 0
2, 17040, Note_off_c, 2, 50, 95, 0
2, 17040, Note_off_c, 2, 55, 95, 0
2, 17040, Note_on_c, 2, 48, 95, 0
2, 17160, Note_off_c, 2, 48, 95, 0
2, 17160, Note_on_c, 2, 43, 95, 0
2, 17160, Note_on_c, 2, 55, 95, 0
2, 17400, Note_off_c, 2, 43, 95, 0
2, 17400, Note_off_c, 2, 55, 95, 0
2, 17400, Note_on_c, 2, 47, 95, 0
2, 17640, Note_off_c, 2, 47, 95, 0
2, 17640, Note_on_c, 2, 57, 95, 0
2, 17640, Note_on_c, 2, 62, 95, 0
2, 17760, Note_off_c, 2, 57, 95, 0
2, 17760, Note_off_c, 2, 62, 95, 0
2, 17760, Note_on_c, 2, 62, 95, 0
2, 18000, Note_off_c, 2, 62, 95, 0
2, 18000, Note_on_c, 2, 45, 95, 0
2, 18000, Note_on_c, 2, 64, 95, 0
2, 18240, Note_off_c, 2, 45, 95, 0
2, 18240, Note_off_c, 2, 64, 95, 0
2, 18240, Note_on_c, 2, 45, 95, 0
2, 18240, Note_on_c, 2, 60, 95, 0
2, 18360, Note_off_c, 2, 45, 95, 0
2, 18360, Note_off_c, 2, 60, 95, 0
2, 18360, Note_on_c, 2, 62, 95, 0
2, 18840, Note_off_c, 2, 62, 95, 0
2, 18840, Note_on_c, 2, 55, 95, 0
2, 19080, Note_off_c, 2, 55, 95, 0
2, 19080, Note_on_c, 2, 62, 95, 0
2, 19200, Note_off_c, 2, 62, 95, 0
2, 19200, Note_on_c, 2, 60, 95, 0
2, 19320, Note_off_c, 2, 60, 95, 0
2, 19320, Note_on_c, 2, 50, 95, 0
2, 19320, Note_on_c, 2, 59, 95, 0
2, 19440, Note_off_c, 2, 50, 95, 0
2, 19440, Note_off_c, 2, 59, 95, 0
2, 19920, Note_on_c, 2, 48, 95, 0
2, 19920, Note_on_c, 2, 64, 95, 0
2, 20400, Note_off_c, 2, 48, 95, 0
2, 20400, Note_off_c, 2, 64, 95, 0
2, 20400, Note_on_c, 2, 60, 95, 0
2, 20400, Note_on_c, 2, 62, 95, 0
2, 20520, Note_off_c, 2, 60, 95, 0
2, 20520, Note_off_c, 2, 62, 95, 0
2, 20520, Note_on_c, 2, 50, 95, 0
2, 20520, Note_on_c, 2, 60, 95, 0
2, 20520, Note_on_c, 2, 62, 95, 0
2, 20760, Note_off_c, 2, 50, 95, 0
2, 20760, Note_off_c, 2, 60, 95, 0
2, 20760, Note_off_c, 2, 62, 95, 0
2, 20760, Note_on_c, 2, 50, 95, 0
2, 20760, Note_on_c, 2, 59, 95, 0
2, 21000, Note_off_c, 2, 50, 95, 0
2, 21000, Note_off_c, 2, 59, 95, 0
2, 21000, Note_on_c, 2, 43, 95, 0
2, 21000, Note_on_c, 2, 55, 95, 0
2, 21480, Note_off_c, 2, 43, 95, 0
2, 21480, Note_off_c, 2, 55, 95, 0
2, 21480, Note_on_c, 2, 50, 95, 0
2, 21480, Note_on_c, 2, 55, 95, 0
2, 21600, Note_off_c, 2, 50, 95, 0
2, 21600, Note_off_c, 2, 55, 95, 0
2, 22080, Note_on_c, 2, 57, 95, 0
2, 22080, Note_on_c, 2, 62, 95, 0
2, 22320, Note_off_c, 2, 57, 95, 0
2, 22320, Note_off_c, 2, 62, 95, 0
2, 22320, Note_on_c, 2, 50, 95, 0
2, 22320, Note_on_c, 2, 55, 95, 0
2, 22440, Note_off_c, 2, 50, 95, 0
2, 22440, Note_off_c, 2, 55, 95, 0
2, 22440, Note_on_c, 2, 48, 95, 0
2, 22920, Note_off_c, 2, 48, 95, 0
2, 22920, Note_on_c, 2, 43, 95, 0
2, 22920, Note_on_c, 2, 55, 95, 0
2, 23040, Note_off_c, 2, 43, 95, 0
2, 23040, Note_off_c, 2, 55, 95, 0
2, 23040, Note_on_c, 2, 47, 95, 0
2, 23280, Note_off_c, 2, 47, 95, 0
2, 23280, Note_on_c, 2, 57, 95, 0
2, 23280, Note_on_c, 2, 62, 95, 0
2, 23400, Note_off_c, 2, 57, 95, 0
2, 23400, Note_off_c, 2, 62, 95, 0
2, 23400, Note_on_c, 2, 50, 95, 0
2, 23520, Note_off_c, 2, 50, 95, 0
2, 23520, Note_on_c, 2, 48, 95, 0
2, 23760, Note_off_c, 2, 48, 95, 0
2, 23760, Note_on_c, 2, 67, 95, 0
2, 23880, Note_off_c, 2, 67, 95, 0
2, 23880, Note_on_c, 2, 59, 95, 0
2, 24360, Note_off_c, 2, 59, 95, 0
2, 24360, Note_on_c, 2, 50, 95, 0
2, 24360, Note_on_c, 2, 57, 95, 0
2, 24600, Note_off_c, 2, 50, 95, 0
2, 24600, Note_off_c, 2, 57, 95, 0
2, 24600, Note_on_c, 2, 50, 95, 0
2, 24600, Note_on_c, 2, 69, 95, 0
2, 24720, Note_off_c, 2, 50, 95, 0
2, 24720, Note_off_c, 2, 69, 95, 0
2, 24720, Note_on_c, 2, 62, 95, 0
2, 24840, Note_off_c, 2, 62, 95, 0
2, 24840, Note_on_c, 2, 55, 95, 0
2, 24840, Note_on_c, 2, 64, 95, 0
2, 24960, Note_off_c, 2, 55, 95, 0
2, 24960, Note_off_c, 2, 64, 95, 0
2, 24960, Note_on_c, 2, 52, 95, 0
2, 25200, Note_off_c, 2, 52, 95, 0
2, 25200, Note_on_c, 2, 45, 95, 0
2, 25680, Note_off_c, 2, 45, 95, 0
2, 25680, Note_on_c, 2, 62, 95, 0
2, 26160, Note_off_c, 2, 62, 95, 0
2, 26160, Note_on_c, 2, 50, 95, 0
2, 26280, Note_off_c, 2, 50, 95, 0
2, 26280, Note_on_c, 2, 57, 95, 0
2, 26280, Note_on_c, 2, 60, 95, 0
2, 26400, Note_off_c, 2, 57, 95, 0
2, 26400, Note_off_c, 2, 60, 95, 0
2, 26400, Note_on_c, 2, 50, 95, 0
2, 26640, Note_off_c, 2, 50, 95, 0
2, 26640, Note_on_c, 2, 59, 95, 0
