0, 0, Header, 1, 7, 960
1, 0, Start_track
1, 0, Control_c, 0, 101, 0
1, 0, Control_c, 0, 100, 0
1, 0, Control_c, 0, 6, 12
1, 0, Control_c, 0, 38, 0
1, 0, Control_c, 1, 101, 0
1, 0, Control_c, 1, 100, 0
1, 0, Control_c, 1, 6, 12
1, 0, Control_c, 1, 38, 0
1, 0, Control_c, 2, 101, 0
1, 0, Control_c, 2, 100, 0
1, 0, Control_c, 2, 6, 12
1, 0, Control_c, 2, 38, 0
1, 0, Control_c, 3, 101, 0
1, 0, Control_c, 3, 100, 0
1, 0, Control_c, 3, 6, 12
1, 0, Control_c, 3, 38, 0
1, 0, Control_c, 4, 101, 0
1, 0, Control_c, 4, 100, 0
1, 0, Control_c, 4, 6, 12
1, 0, Control_c, 4, 38, 0
1, 0, Control_c, 5, 101, 0
1, 0, Control_c, 5, 100, 0
1, 0, Control_c, 5, 6, 12
1, 0, Control_c, 5, 38, 0
1, 0, Control_c, 6, 101, 0
1, 0, Control_c, 6, 100, 0
1, 0, Control_c, 6, 6, 12
1, 0, Control_c, 6, 38, 0
1, 0, Control_c, 7, 101, 0
1, 0, Control_c, 7, 100, 0
1, 0, Control_c, 7, 6, 12
1, 0, Control_c, 7, 38, 0
1, 0, Control_c, 8, 101, 0
1, 0, Control_c, 8, 100, 0
1, 0, Control_c, 8, 6, 12
1, 0, Control_c, 8, 38, 0
1, 0, Control_c, 9, 101, 0
1, 0, Control_c, 9, 100, 0
1, 0, Control_c, 9, 6, 12
1, 0, Control_c, 9, 38, 0
1, 0, Control_c, 10, 101, 0
1, 0, Control_c, 10, 100, 0
1, 0, Control_c, 10, 6, 12
1, 0, Control_c, 10, 38, 0
1, 0, Control_c, 11, 101, 0
1, 0, Control_c, 11, 100, 0
1, 0, Control_c, 11, 6, 12
1, 0, Control_c, 11, 38, 0
1, 0, Control_c, 12, 101, 0
1, 0, Control_c, 12, 100, 0
1, 0, Control_c, 12, 6, 12
1, 0, Control_c, 12, 38, 0
1, 0, Control_c, 13, 101, 0
1, 0, Control_c, 13, 100, 0
1, 0, Control_c, 13, 6, 12
1, 0, Control_c, 13, 38, 0
1, 0, Control_c, 14, 101, 0
1, 0, Control_c, 14, 100, 0
1, 0, Control_c, 14, 6, 12
1, 0, Control_c, 14, 38, 0
1, 0, Control_c, 15, 101, 0
1, 0, Control_c, 15, 100, 0
1, 0, Control_c, 15, 6, 12
1, 0, Control_c, 15, 38, 0
1, 0, Time_signature, 5, 2, 24, 8
1, 0, Tempo, 576923
1, 4800, Time_signature, 6, 2, 24, 8
1, 10560, Time_signature, 5, 2, 24, 8
1, 15360, Time_signature, 6, 2, 24, 8
1, 21120, Time_signature, 5, 2, 24, 8
1, 25920, Time_signature, 6, 2, 24, 8
1, 72000, Time_signature, 2, 2, 24, 8
1, 73920, Time_signature, 5, 2, 24, 8
1, 78720, Time_signature, 6, 2, 24, 8
1, 84480, Time_signature, 3, 2, 24, 8
1, 87360, Tempo, 240000
1, 104640, Time_signature, 4, 2, 24, 8
1, 108480, Time_signature, 3, 2, 24, 8
1, 171840, Time_signature, 4, 2, 24, 8
1, 179520, Time_signature, 10, 2, 24, 8
1, 189120, Time_signature, 3, 2, 24, 8
1, 194880, Time_signature, 4, 2, 24, 8
1, 202560, Time_signature, 10, 2, 24, 8
1, 212160, Time_signature, 3, 2, 24, 8
1, 235200, Time_signature, 4, 2, 24, 8
1, 304320, Time_signature, 3, 2, 24, 8
1, 310080, Time_signature, 4, 2, 24, 8
1, 356160, Time_signature, 5, 2, 24, 8
1, 356160, Tempo, 576923
1, 360960, Time_signature, 6, 2, 24, 8
1, 366720, Time_signature, 4, 2, 24, 8
1, 374400, Time_signature, 6, 2, 24, 8
1, 391680, Time_signature, 4, 2, 24, 8
1, 391680, Tempo, 428571
1, 391680, End_track
2, 0, Start_track
2, 0, Note_on_c, 2, 70, 95
2, 480, Note_off_c, 2, 70, 95
2, 480, Note_on_c, 2, 63, 95
2, 1440, Note_off_c, 2, 63, 95
2, 1440, Note_on_c, 2, 64, 95
2, 1920, Note_off_c, 2, 64, 95
2, 1920, Note_on_c, 2, 66, 95
2, 2880, Note_off_c, 2, 66, 95
2, 2880, Note_on_c, 2, 63, 95
2, 3360, Note_off_c, 2, 63, 95
2, 3360, Note_on_c, 2, 71, 95
2, 3840, Note_off_c, 2, 71, 95
2, 3840, Note_on_c, 2, 63, 95
2, 4080, Note_off_c, 2, 63, 95
2, 4080, Note_on_c, 2, 70, 95
2, 4560, Note_off_c, 2, 70, 95
2, 4560, Note_on_c, 2, 66, 95
2, 5040, Note_off_c, 2, 66, 95
2, 5040, Note_on_c, 2, 63, 95
2, 5520, Note_off_c, 2, 63, 95
2, 5520, Note_on_c, 2, 63, 95
2, 5760, Note_off_c, 2, 63, 95
2, 5760, Note_on_c, 2, 61, 95
2, 6720, Note_off_c, 2, 61, 95
2, 6720, Note_on_c, 2, 63, 95
2, 7680, Note_off_c, 2, 63, 95
2, 7680, Note_on_c, 2, 63, 95
2, 7920, Note_off_c, 2, 63, 95
2, 7920, Note_on_c, 2, 63, 95
2, 8400, Note_off_c, 2, 63, 95
2, 8400, Note_on_c, 2, 63, 95
2, 8640, Note_off_c, 2, 63, 95
2, 8640, Note_on_c, 2, 63, 95
2, 9120, Note_off_c, 2, 63, 95
2, 9120, Note_on_c, 2, 63, 95
2, 9600, Note_off_c, 2, 63, 95
2, 9600, Note_on_c, 2, 63, 95
2, 10080, Note_off_c, 2, 63, 95
2, 10080, Note_on_c, 2, 63, 95
2, 11040, Note_off_c, 2, 63, 95
2, 11040, Note_on_c, 2, 63, 95
2, 11280, Note_off_c, 2, 63, 95
2, 11280, Note_on_c, 2, 63, 95
2, 11760, Note_off_c, 2, 63, 95
2, 11760, Note_on_c, 2, 63, 95
2, 12720, Note_off_c, 2, 63, 95
2, 12720, Note_on_c, 2, 63, 95
2, 13680, Note_off_c, 2, 63, 95
2, 13680, Note_on_c, 2, 63, 95
2, 14160, Note_off_c, 2, 63, 95
2, 14160, Note_on_c, 2, 63, 95
2, 15120, Note_off_c, 2, 63, 95
2, 15120, Note_on_c, 2, 66, 95
2, 15360, Note_off_c, 2, 66, 95
2, 15360, Note_on_c, 2, 63, 95
2, 15600, Note_off_c, 2, 63, 95
2, 15600, Note_on_c, 2, 63, 95
2, 16560, Note_off_c, 2, 63, 95
2, 16560, Note_on_c, 2, 63, 95
2, 16800, Note_off_c, 2, 63, 95
2, 16800, Note_on_c, 2, 63, 95
2, 17760, Note_off_c, 2, 63, 95
2, 17760, Note_on_c, 2, 63, 95
2, 18720, Note_off_c, 2, 63, 95
2, 18720, Note_on_c, 2, 63, 95
2, 19680, Note_off_c, 2, 63, 95
2, 19680, Note_on_c, 2, 63, 95
