0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Tempo, 750000
1, 0, Title_t, "Cantate BWV8"
1, 0, Time_signature, 4, 2, 11, 113
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Piste 1"
2, 0, Control_c, 1, 100, 0
2, 0, Control_c, 1, 101, 0
2, 0, Control_c, 1, 6, 12
2, 0, Pitch_bend_c, 1, 8192
2, 0, Control_c, 1, 101, 0
2, 0, Control_c, 1, 100, 1
2, 0, Control_c, 1, 6, 64
2, 0, Control_c, 1, 38, 0
2, 0, Control_c, 1, 101, 127
2, 0, Control_c, 1, 100, 127
2, 0, Control_c, 0, 100, 0
2, 0, Control_c, 0, 101, 0
2, 0, Control_c, 0, 6, 12
2, 0, Pitch_bend_c, 0, 8192
2, 0, Control_c, 0, 101, 0
2, 0, Control_c, 0, 100, 1
2, 0, Control_c, 0, 6, 64
2, 0, Control_c, 0, 38, 0
2, 0, Control_c, 0, 101, 127
2, 0, Control_c, 0, 100, 127
2, 0, Control_c, 1, 101, 0
2, 0, Control_c, 1, 100, 2
2, 0, Control_c, 1, 6, 64
2, 0, Control_c, 1, 101, 127
2, 0, Control_c, 1, 100, 127
2, 0, Control_c, 0, 101, 0
2, 0, Control_c, 0, 100, 2
2, 0, Control_c, 0, 6, 64
2, 0, Control_c, 0, 101, 127
2, 0, Control_c, 0, 100, 127
2, 0, Program_c, 1, 24
2, 0, Program_c, 0, 24
2, 0, Control_c, 1, 0, 0
2, 0, Control_c, 0, 0, 0
2, 0, Control_c, 1, 7, 112
2, 0, Control_c, 0, 7, 112
2, 0, Control_c, 1, 10, 64
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 1, 93, 127
2, 0, Control_c, 0, 93, 127
2, 0, Control_c, 1, 91, 127
2, 0, Control_c, 0, 91, 127
2, 0, Control_c, 1, 92, 0
2, 0, Control_c, 0, 92, 0
2, 0, Control_c, 1, 95, 0
2, 0, Control_c, 0, 95, 0
2, 0, Note_on_c, 0, 43, 111
2, 480, Note_off_c, 0, 43, 80
2, 480, Note_on_c, 0, 62, 111
2, 720, Note_off_c, 0, 62, 80
2, 720, Note_on_c, 0, 62, 111
2, 960, Note_off_c, 0, 62, 80
2, 960, Note_on_c, 0, 67, 111
2, 1440, Note_off_c, 0, 67, 80
2, 1440, Note_on_c, 0, 62, 111
2, 1440, Note_on_c, 0, 55, 111
2, 1440, Note_on_c, 0, 47, 111
2, 1920, Note_off_c, 0, 62, 80
2, 1920, Note_off_c, 0, 55, 80
2, 1920, Note_off_c, 0, 47, 80
2, 1920, Note_on_c, 0, 64, 111
2, 1920, Note_on_c, 0, 55, 111
2, 1920, Note_on_c, 0, 48, 111
2, 2400, Note_off_c, 0, 64, 80
2, 2400, Note_off_c, 0, 55, 80
2, 2400, Note_off_c, 0, 48, 80
2, 2400, Note_on_c, 0, 62, 111
2, 2400, Note_on_c, 0, 47, 111
2, 2640, Note_off_c, 0, 47, 80
2, 2640, Note_on_c, 0, 55, 111
2, 2880, Note_off_c, 0, 62, 80
2, 2880, Note_on_c, 0, 60, 111
2, 2880, Note_off_c, 0, 55, 80
2, 2880, Note_on_c, 0, 45, 111
2, 3360, Note_off_c, 0, 45, 80
2, 3360, Note_on_c, 0, 43, 111
2, 3600, Note_off_c, 0, 60, 80
2, 3600, Note_on_c, 0, 62, 111
2, 3720, Note_off_c, 0, 62, 80
2, 3720, Note_on_c, 0, 60, 89
2, 3840, Note_off_c, 0, 60, 80
2, 3840, Note_off_c, 0, 43, 80
2, 3840, Note_on_c, 0, 59, 111
2, 3840, Note_on_c, 0, 43, 111
2, 4320, Note_off_c, 0, 59, 80
2, 4320, Note_on_c, 0, 57, 111
2, 4320, Note_off_c, 0, 43, 80
2, 4320, Note_on_c, 0, 50, 111
2, 4560, Note_off_c, 0, 50, 80
2, 4560, Note_on_c, 0, 52, 111
2, 4800, Note_off_c, 0, 57, 80
2, 4800, Note_off_c, 0, 52, 80
2, 4800, Note_on_c, 0, 54, 111
2, 5280, Note_on_c, 0, 62, 111
2, 5520, Note_off_c, 0, 62, 80
2, 5520, Note_on_c, 0, 60, 111
2, 5760, Note_off_c, 0, 60, 80
2, 5760, Note_off_c, 0, 54, 80
2, 5760, Note_on_c, 0, 59, 111
2, 5760, Note_on_c, 0, 55, 111
2, 6000, Note_off_c, 0, 55, 80
2, 6000, Note_on_c, 0, 43, 111
2, 6240, Note_off_c, 0, 59, 80
2, 6240, Note_on_c, 0, 64, 111
2, 6240, Note_off_c, 0, 43, 80
2, 6240, Note_on_c, 0, 55, 111
2, 6480, Note_off_c, 0, 64, 80
2, 6480, Note_on_c, 0, 62, 111
2, 6720, Note_off_c, 0, 62, 80
2, 6720, Note_on_c, 0, 61, 111
2, 6720, Note_off_c, 0, 55, 80
2, 6720, Note_on_c, 0, 55, 111
2, 6960, Note_off_c, 0, 61, 80
2, 6960, Note_on_c, 0, 57, 111
2, 6960, Note_off_c, 0, 55, 80
2, 6960, Note_on_c, 0, 54, 111
2, 7200, Note_off_c, 0, 57, 80
2, 7200, Note_on_c, 0, 62, 111
2, 7200, Note_off_c, 0, 54, 80
2, 7200, Note_on_c, 0, 52, 111
2, 7440, Note_off_c, 0, 52, 80
2, 7440, Note_on_c, 0, 50, 111
2, 7680, Note_off_c, 0, 50, 80
2, 7680, Note_on_c, 0, 57, 111
2, 8160, Note_off_c, 0, 62, 80
2, 8160, Note_off_c, 0, 57, 80
2, 8160, Note_on_c, 0, 61, 111
2, 8160, Note_on_c, 0, 55, 111
2, 8160, Note_on_c, 0, 45, 111
2, 8640, Note_off_c, 0, 61, 80
2, 8640, Note_off_c, 0, 55, 80
2, 8640, Note_off_c, 0, 45, 80
2, 8640, Note_on_c, 0, 62, 111
2, 8640, Note_on_c, 0, 54, 111
2, 8640, Note_on_c, 0, 50, 111
2, 9600, Note_off_c, 0, 62, 80
